school,school_setting,school_type,classroom,teaching_method,n_student,gender,lunch,pretest,posttest
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,79.0,93.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,75.0,88.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,72.0,91.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,76.0,90.0
UKPGS,Suburban,Public,IPU,Experimental,0,Male,Does not qualify,79.0,93.0
UKPGS,Suburban,Public,IPU,Experimental,0,Female,Does not qualify,75.0,90.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,74.0,86.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,76.0,95.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,72.0,88.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,78.0,96.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,74.0,95.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,75.0,90.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,76.0,92.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,75.0,90.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,71.0,85.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,78.0,89.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,75.0,90.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,75.0,85.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,76.0,90.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,81.0,85.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,74.0,91.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,67.0,88.0
UKPGS,Suburban,Public,KXB,Experimental,0,Male,Does not qualify,73.0,91.0
UKPGS,Suburban,Public,KXB,Experimental,0,Female,Does not qualify,75.0,93.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,75.0,91.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,70.0,84.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,74.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,73.0,91.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,71.0,92.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,70.0,86.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,76.0,95.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,74.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,71.0,85.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,73.0,92.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,71.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,74.0,93.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,71.0,89.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,74.0,88.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,73.0,92.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,72.0,82.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,70.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,69.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,72.0,90.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,75.0,91.0
UKPGS,Suburban,Public,PGH,Experimental,1,Female,Does not qualify,72.0,86.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,71.0,91.0
UKPGS,Suburban,Public,PGH,Experimental,1,Male,Does not qualify,72.0,96.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,81.0,90.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,83.0,88.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,78.0,82.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,82.0,87.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,77.0,88.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,80.0,92.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,75.0,86.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,84.0,93.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,80.0,95.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,78.0,89.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,77.0,90.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,77.0,82.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,79.0,87.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,81.0,93.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,82.0,89.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,77.0,88.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,79.0,89.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,80.0,87.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,78.0,92.0
UKPGS,Suburban,Public,XXE,Standard,1,Male,Does not qualify,77.0,84.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,78.0,89.0
UKPGS,Suburban,Public,XXE,Standard,1,Female,Does not qualify,78.0,87.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,62.0,75.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,55.0,69.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,62.0,70.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Qualifies for reduced/free lunch,56.0,67.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,59.0,70.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,60.0,72.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,65.0,75.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,67.0,76.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,59.0,72.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Qualifies for reduced/free lunch,57.0,62.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,60.0,72.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,61.0,78.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,55.0,71.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,62.0,74.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Female,Does not qualify,62.0,73.0
UUUQX,Suburban,Non-public,6C1,Standard,0,Male,Does not qualify,62.0,71.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,68.0,82.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Qualifies for reduced/free lunch,64.0,82.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,65.0,82.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,69.0,81.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,72.0,88.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,63.0,81.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,70.0,84.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,67.0,87.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,68.0,83.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,78.0,87.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,75.0,87.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,72.0,81.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,68.0,86.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,67.0,79.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Male,Does not qualify,69.0,89.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,67.0,85.0
UUUQX,Suburban,Non-public,AE1,Experimental,0,Female,Does not qualify,70.0,85.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,72.0,90.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,72.0,87.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,69.0,87.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,73.0,89.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,72.0,85.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,70.0,91.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,77.0,85.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,71.0,81.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,71.0,90.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,72.0,89.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Male,Does not qualify,71.0,88.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,75.0,86.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,71.0,83.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,72.0,84.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,72.0,85.0
UUUQX,Suburban,Non-public,H7S,Experimental,0,Female,Does not qualify,67.0,85.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,67.0,80.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,72.0,79.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,71.0,76.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,72.0,78.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Qualifies for reduced/free lunch,66.0,75.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,68.0,79.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,65.0,78.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,70.0,79.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,71.0,82.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,64.0,77.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,70.0,78.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,71.0,80.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,70.0,79.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,68.0,73.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,69.0,71.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,72.0,79.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,68.0,74.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Male,Does not qualify,66.0,77.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Does not qualify,69.0,75.0
UUUQX,Suburban,Non-public,P8I,Standard,1,Female,Qualifies for reduced/free lunch,61.0,73.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,68.0,72.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,70.0,79.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,67.0,76.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,66.0,83.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,66.0,80.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,70.0,75.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,64.0,80.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,65.0,78.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,67.0,78.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,63.0,76.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,73.0,78.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,67.0,73.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Female,Does not qualify,69.0,75.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,64.0,79.0
UUUQX,Suburban,Non-public,SSP,Standard,0,Male,Does not qualify,62.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,59.0,72.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,52.0,68.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,55.0,68.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,53.0,69.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,51.0,65.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,52.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,59.0,71.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,55.0,75.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Does not qualify,59.0,76.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,54.0,72.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Does not qualify,60.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,56.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,49.0,70.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,67.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,53.0,72.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,57.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,56.0,74.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,72.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,57.0,73.0
VHDHF,Rural,Non-public,CD8,Experimental,1,Female,Qualifies for reduced/free lunch,55.0,72.0
VHDHF,Rural,Non-public,J6X,Standard,0,Female,Qualifies for reduced/free lunch,47.0,60.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,51.0,58.0
VHDHF,Rural,Non-public,J6X,Standard,0,Female,Qualifies for reduced/free lunch,53.0,56.0
VHDHF,Rural,Non-public,J6X,Standard,0,Female,Qualifies for reduced/free lunch,46.0,56.0
VHDHF,Rural,Non-public,J6X,Standard,0,Female,Does not qualify,55.0,65.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,47.0,58.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,53.0,60.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,50.0,60.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,44.0,52.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Does not qualify,46.0,58.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,49.0,62.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,45.0,54.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,47.0,56.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Qualifies for reduced/free lunch,53.0,58.0
VHDHF,Rural,Non-public,J6X,Standard,0,Female,Qualifies for reduced/free lunch,45.0,57.0
VHDHF,Rural,Non-public,J6X,Standard,0,Male,Does not qualify,51.0,63.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,59.0,70.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,56.0,70.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,58.0,77.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,54.0,74.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,51.0,67.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,53.0,66.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,50.0,69.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,54.0,70.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,55.0,73.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Does not qualify,55.0,72.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,51.0,69.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,56.0,71.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,53.0,68.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Male,Qualifies for reduced/free lunch,53.0,68.0
VHDHF,Rural,Non-public,KR1,Experimental,0,Female,Qualifies for reduced/free lunch,46.0,64.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,43.0,50.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,44.0,56.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,43.0,55.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,38.0,51.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,47.0,51.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,45.0,56.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,45.0,53.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,50.0,54.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,39.0,51.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,44.0,55.0
VKWQH,Rural,Public,341,Standard,0,Female,Qualifies for reduced/free lunch,36.0,48.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,43.0,58.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,48.0,63.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,43.0,56.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,46.0,58.0
VKWQH,Rural,Public,341,Standard,0,Male,Does not qualify,42.0,55.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,40.0,51.0
VKWQH,Rural,Public,341,Standard,0,Female,Does not qualify,47.0,58.0
VKWQH,Rural,Public,D33,Standard,1,Female,Qualifies for reduced/free lunch,60.0,69.0
VKWQH,Rural,Public,D33,Standard,1,Female,Qualifies for reduced/free lunch,63.0,73.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,58.0,74.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,65.0,78.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,63.0,76.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,64.0,73.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,65.0,79.0
VKWQH,Rural,Public,D33,Standard,1,Male,Qualifies for reduced/free lunch,63.0,71.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,60.0,73.0
VKWQH,Rural,Public,D33,Standard,1,Male,Qualifies for reduced/free lunch,59.0,73.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,65.0,77.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,67.0,77.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,66.0,78.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,59.0,71.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,65.0,75.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,67.0,74.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,65.0,76.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,63.0,76.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,69.0,77.0
VKWQH,Rural,Public,D33,Standard,1,Female,Does not qualify,65.0,79.0
VKWQH,Rural,Public,D33,Standard,1,Male,Does not qualify,63.0,75.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,68.0,79.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,61.0,72.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,61.0,74.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,60.0,79.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,62.0,75.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,63.0,80.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Qualifies for reduced/free lunch,60.0,74.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,63.0,78.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,67.0,82.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,55.0,73.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,58.0,76.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,61.0,80.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,53.0,79.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,58.0,75.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,66.0,80.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,61.0,73.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,62.0,77.0
VKWQH,Rural,Public,DFQ,Experimental,0,Female,Does not qualify,64.0,77.0
VKWQH,Rural,Public,DFQ,Experimental,0,Male,Does not qualify,56.0,73.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,55.0,62.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,48.0,61.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,48.0,62.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,48.0,64.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Qualifies for reduced/free lunch,48.0,51.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,49.0,56.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,49.0,58.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,53.0,61.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,50.0,60.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,48.0,60.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,49.0,60.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,47.0,57.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,46.0,59.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Qualifies for reduced/free lunch,43.0,56.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,54.0,62.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,50.0,64.0
VKWQH,Rural,Public,GYM,Standard,1,Female,Does not qualify,52.0,58.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,50.0,59.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,51.0,64.0
VKWQH,Rural,Public,GYM,Standard,1,Male,Does not qualify,50.0,55.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,40.0,55.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Qualifies for reduced/free lunch,43.0,55.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,42.0,58.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,43.0,58.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,42.0,60.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,43.0,61.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,45.0,60.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,43.0,59.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,43.0,56.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Qualifies for reduced/free lunch,41.0,56.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,43.0,59.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,44.0,57.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,43.0,63.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,44.0,59.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,41.0,57.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,51.0,61.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,39.0,58.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,44.0,60.0
VKWQH,Rural,Public,IEM,Experimental,1,Male,Does not qualify,38.0,52.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,42.0,61.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,42.0,62.0
VKWQH,Rural,Public,IEM,Experimental,1,Female,Does not qualify,46.0,57.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,39.0,49.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,48.0,54.0
VVTVA,Urban,Public,7BL,Standard,2,Male,Qualifies for reduced/free lunch,40.0,47.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,46.0,55.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,39.0,44.0
VVTVA,Urban,Public,7BL,Standard,2,Male,Qualifies for reduced/free lunch,39.0,51.0
VVTVA,Urban,Public,7BL,Standard,2,Male,Qualifies for reduced/free lunch,38.0,51.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,43.0,54.0
VVTVA,Urban,Public,7BL,Standard,2,Female,Qualifies for reduced/free lunch,38.0,52.0
